"tags","article_url","sender","timestamp","instance_id","subject","id","top_sentence_"
"['false claims' 'trump' 'news alert' 'inauguration' 'comments' 'white house press secretary' 'alternative facts' 'size' 'sean spicer' 'inauguration crowd' 'weekend' 'white house' 'eastern' 'news conference' 'alert watch' 'questions' 'senior counselor' 'kellyanne conway' '130' 'claims' 'formal news']","https://www.washingtonpost.com/news/post-politics/wp/2017/01/23/sean-spicer-expected-to-soon-give-news-briefing/","The Washington Post","2017-01-23T13:36:00-05:00","","Politics News Alert: Watch live as White House press secretary holds first formal news briefing since making false claims about inauguration","58864d2dcd4d747787000016","He came under fire over the weekend for a news conference at which he didn't take questions and made easily disproved claims about the size of the inauguration crowd."
"['relations' alert tillerson's 'secretary' 'party lines' 'assured' 'senate' '11-to-10' 'senate panel' 'rex tillerson’s' 'committee' 'confirmation' 'full senate' 'news alert' 'vote' 'nomination']","https://www.washingtonpost.com/powerpost/rubio-announces-support-for-trump-secretary-of-state-nominee-tillerson/2017/01/23/e232baf4-e16c-11e6-ba11-63c4b4fb5a63_story.html","The Washington Post","2017-01-23T17:54:12-05:00","","Politics News Alert: Tillerson's nomination as secretary of state approved by Senate panel","588689afcd4d74778700001a","The Senate Foreign Relations Committee voted 11-to-10 on Monday to send Rex Tillerson’s nomination to be secretary of state to the full Senate for confirmation that is all but assured."
"['alert trump' 'salaries corrected' 'trump' 'news alert' 'salaries' 'halts' 'federal workers']","https://www.washingtonpost.com/powerpost/trump-freezes-hiring-of-federal-workers/2017/01/23/f14d8180-e190-11e6-ba11-63c4b4fb5a63_story.html","The Washington Post","2017-01-23T19:04:54-05:00","","News Alert: Trump halts hiring of federal workers but does not freeze their salaries (Corrected)","58869a42cd4d74778700001e","News Alert: Trump halts hiring of federal workers but does not freeze their salaries (Corrected)"
"['islamic state' 'faces potential conflict' 'decades' 'director' 'congressman' 'terrorist threat' 'agency' 'charge' 'russia' 'korea' 'pompeo' 'intelligence agency' 'white house' 'security problems' 'nuclear ambitions' 'kansas' 'news alert' 'aggression' 'contentious relationship' 'network' 'cia' 'alert mike pompeo']","https://www.washingtonpost.com/world/national-security/senate-confirms-mike-pompeo-as-cia-director/2017/01/23/e54b994e-de84-11e6-ad42-f3375f271c9c_story.html","The Washington Post","2017-01-23T19:26:19-05:00","","News Alert: Mike Pompeo confirmed as director of CIA an agency that faces potential conflict with the White House","58869f2dcd4d74778700001f","As CIA director Pompeo will be responsible for managing a global spying network at a time of escalating security problems including renewed aggression from Russia the nuclear ambitions of North Korea and the splintering terrorist threat posed by the Islamic State."
"['news alert' 'record-tying nominations' 'scores' 'globes' 'edge' 'poignant drama “moonlight' 'nominations' 'musical “la' 'land' 'picture race' 'full list' 'seven' 'battle' 'record' 'fanciful' 'oscar' 'film' '14' 'la']","https://www.washingtonpost.com/news/arts-and-entertainment/wp/2017/01/24/oscar-nominations-2017-complete-coverage/","The Washington Post","2017-01-24T08:47:43-05:00","","News Alert: 'La La Land' scores 14 Oscar nominations tying record for most received by a single film. See the full list.","58875b0ccd4d741ed800000c","The best picture race is shaping up to be a battle between the poignant drama “Moonlight” and the fanciful musical “La La Land” which won a record-setting seven Golden Globes earlier this month."
"['approves' 'administration' 'expansion' 'west bank settlements' '2500' 'bank signals' 'new approach' 'barack obama' 'election' 'new settlement homes' 'alert israel' 'huge expansion' 'announcement' 'israel' 'trump' 'news alert' 'settlements' 'response']","https://www.washingtonpost.com/news/world/wp/2017/01/24/israel-approves-huge-expansion-of-west-bank-settlements/","The Washington Post","2017-01-24T10:01:22-05:00","","News Alert: Israel approves huge expansion of West Bank settlements","58876c5bcd4d741ed8000018","The announcement of 2500 new settlement homes in the West Bank signals a new approach by Israel in response to the election of President Trump."
"['news alert' 'speech' 'speaker' 'address joint session' 'address' 'type' 'union address' 'trump' 'presidents' 'formal state' '28' 'ryan']","https://www.washingtonpost.com/news/post-politics/wp/2017/01/24/trump-invited-to-address-a-joint-session-of-congress-on-feb-28/","The Washington Post","2017-01-24T10:29:01-05:00","","Politics News Alert: Speaker Ryan invites Trump to address joint session of Congress next month","588772dacd4d741ed800001b","Presidents often deliver this type of speech in their first year in office instead of giving a formal State of the Union address."
"['administration' 'post-election interview' 'trump' '60' 'james b. comey' 'fbi director' 'email investigation' 'news alert' 'matter said' 'comey' 'inspector' 'alert comey' 'justice' 'administration people' 'hillary clinton' 'general investigation' 'department']","https://www.washingtonpost.com/world/national-security/fbi-director-james-comey-to-say-on-in-trump-administration/2017/01/24/033d3bc8-e246-11e6-a453-19ec4b3d09ba_story.html","The Washington Post","2017-01-24T10:29:58-05:00","","News Alert: Comey will continue to stay on as FBI director in the Trump administration","588772facd4d741ed800001c","FBI Director James B. Comey who is under a Department of Justice Inspector General investigation for his handling of the Hillary Clinton email investigation has told people he has been asked to stay in his post in the next administration people familiar with the matter said."
"['move' 'news alert' 'administration policies' 'obama' 'white house' 'keystone xl' 'dakota access' 'controversial oil pipelines' 'new life' 'dismantle' 'release text' 'signs executive orders' 'restart' 'alert trump' 'effort' 'projects' 'breathe' 'unclear' 'orders' 'trump’s']","https://www.washingtonpost.com/news/energy-environment/wp/2017/01/24/trump-gives-green-light-to-dakota-access-keystone-xl-oil-pipelines/","The Washington Post","2017-01-24T13:16:52-05:00","","News Alert: Trump signs executive orders seeking to revive controversial oil pipelines","58879a31cd4d741ed8000029","The move to breathe new life into the Dakota Access and Keystone XL projects is the latest step in President Trump’s effort to dismantle Obama administration policies."
"['advisers' 'administration’s' 'internal power struggle' 'factions' 'trump' 'campaign' 'confidants' 'tumultuous' 'hallmark' 'moments' 'describe' 'fury' 'anonymity' 'interviews' 'news alert' 'dozen senior' 'white house' 'house' 'private conversations' 'white house officials' 'turbulence' 'trump’s' 'condition' 'account']","https://www.washingtonpost.com/politics/the-first-days-inside-trumps-white-house-fury-tumult-and-a-reboot/2017/01/23/7ceef1b0-e191-11e6-ba11-63c4b4fb5a63_story.html","The Washington Post","2017-01-24T15:49:52-05:00","","News Alert: Inside the fury and internal power struggle that marked Trump’s tumultuous first days in the White House","5887be03cd4d742c5f000003","This account of the administration’s first days comes from interviews with nearly a dozen senior White House officials and other Trump advisers and confidants some of whom spoke on the condition of anonymity to describe private conversations and moments."
"['range' 'praise' 'nikki haley' 'trump' 'haley' 'policy matters' 'agenda' 'move places' 'envoy' 'confirmation hearing' 'effectiveness' 'disagreements' 'united nations' 'new president' 'trump’s' 'questioned' 'formal diplomatic experience' 'charge' 'views' 'u.s.' 'alert s.c.' 'institution' 'governor' 'news alert' 'political star']","https://www.washingtonpost.com/world/national-security/nikki-haley-confirmed-as-new-us-envoy-to-the-united-nations/2017/01/24/004a5260-e274-11e6-a453-19ec4b3d09ba_story.html","The Washington Post","2017-01-24T18:36:22-05:00","","News Alert: S.C. governor Nikki Haley confirmed as U.S. envoy to the United Nations","5887e4fbcd4d742c5f000007","The move places a rising Republican political star in charge of advancing President Trump’s agenda in an institution whose effectiveness he has questioned."
"['news alert' 'executive orders' 'things' 'national security' 'alert trump' 'illegal immigration' 'wall' 'officials' 'moves' 'signature issue' 'decision' 'presidential campaign' 'belief' 'security' 'trump’s' 'among' 'trump' 'big day' 'tomorrow' 'sanctuary cities' 'construction' 'twitter' 'country’s safety' 'effort' 'border wall']","https://www.washingtonpost.com/world/national-security/president-trump-is-planning-to-sign-executive-orders-on-immigration-this-week/2017/01/24/aba22b7a-e287-11e6-a453-19ec4b3d09ba_story.html","The Washington Post","2017-01-24T22:14:41-05:00","","News Alert: Trump to sign executive orders enabling construction of proposed border wall and targeting sanctuary cities","5888183dcd4d742c5f00000b","The moves described by officials familiar with President Trump’s decision represent his first effort to deliver on perhaps the signature issue that drove his presidential campaign: his belief that illegal immigration is out of control and threatening the country’s safety and security."
"['alert dow jones' 'industrial average tops' 'presidency' 'taxes' 'donald trump' 'policies' 'economy strengthens investors' 'news alert' '20000' 'stock index' 'rewrite trade polices' 'agenda' 'restart pipeline projects' 'milestone' 'place' 'usher']","https://www.washingtonpost.com/news/business/wp/2017/01/25/dow-jones-industrial-average-reaches-new-high-tops-20000-level-for-first-time-2/","The Washington Post","2017-01-25T09:50:48-05:00","","News Alert: Dow Jones industrial average tops 20000 for first time","5888bb4ccd4d742c5f00001e","The closely watched stock index has been flirting with the milestone since Donald Trump won the presidency."
"['cia' 'prisoners' 'draft order' 'guantanamo' 'white house order calls' 'barack obama' 'detainee' 'review' 'military detention center' 'bay' 'alert draft' black site' prisons 'trump' 'facility' 'news alert' 'interrogation policies' 'proposal']","https://www.washingtonpost.com/world/national-security/white-house-draft-order-calls-for-review-on-use-of-cia-black-sites-overseas/2017/01/25/e4318970-e310-11e6-a547-5fb9411d332c_story.html","The Washington Post","2017-01-25T10:49:05-05:00","","News Alert: Draft White House order calls for review of CIA interrogation policies and use of 'black site' prisons","5888c902cd4d742c5f000023","News Alert: Draft White House order calls for review of CIA interrogation policies and use of 'black site' prisons"
"['films' 'feminist milestone' 'symbol' 'news alert' 'women’s liberation' 'tv star' 'died' 'alert mary tyler moore' 'emmy award-winning' 'actress' 'all-american beauty' 'life' '80' 'comic timing' 'dramatic roles' 'mary tyler moore' 'professional single woman' '1970s situation comedy']","https://www.washingtonpost.com/entertainment/mary-tyler-moore-tv-and-movie-star-dies-at-80/2017/01/25/4fdb3902-e32d-11e6-a547-5fb9411d332c_story.html","The Washington Post","2017-01-25T14:54:26-05:00","","News Alert: Mary Tyler Moore leading actress and a symbol of women’s liberation dies at 80","58890276cd4d74560900000c","Mary Tyler Moore whose comic timing and all-American beauty made her a leading TV star and Emmy Award-winning actress before she took on dramatic roles in films and whose 1970s situation comedy about the life of a professional single woman was considered a cultural and feminist milestone has died."
"['border control agents' 'mexican border wall' 'action' 'candidate' 'funds' 'triple' 'sanctuary cities' 'ice' 'immediate’ construction' 'homeland security' 'enforcement tools' 'number' 'calls' 'wall' 'executive action' 'officers' 'unclear' 'moves' 'directive' 'work' 'trump’s' 'trump' 'news alert' 'accelerate construction' 'department' 'afterward' 'alert trump']","https://www.washingtonpost.com/politics/trump-pledges-to-start-work-on-border-wall-within-months/2017/01/25/dddae6ee-e31e-11e6-ba11-63c4b4fb5a63_story.html","The Washington Post","2017-01-25T15:22:12-05:00","","News Alert: Trump moves to begin ‘immediate’ construction of Mexican border wall","588908f6cd4d745609000012","Speaking afterward at the Department of Homeland Security he said that action and another he signed today seek to crack down on sanctuary cities and triple the number of ICE officers."
"['news alert' 'tensions' 'trump' 'wall' 'decision' 'executive order' 'mexican president cancels' 'intensify' 'mexican border']","https://www.washingtonpost.com/news/world/wp/2017/01/26/mexican-president-cancels-visit-to-washington-as-tensions-with-trump-intensify/","The Washington Post","2017-01-26T12:06:14-05:00","","News Alert: Mexican president cancels visit to Washington as tensions with Trump intensify","588a2c99cd4d74643500000b","The decision comes a day after President Trump signed an executive order to build a wall along the Mexican border."
"['vigorous ethical debate –' 'embryo' 'news alert' 'part-human part-pig embryo — raising' 'experiment' 'significant step' 'animal embryos' 'human stem cells' 'technique' 'involves' 'human organs' 'alert scientists' 'subject' 'cell' 'development' 'journal' 'possibility' 'work –' 'pig' 'interspecies organ transplants' 'grow' 'uterus']","https://www.washingtonpost.com/news/speaking-of-science/wp/2017/01/26/scientists-create-a-part-human-part-pig-embryo-raising-the-possibility-of-interspecies-organ-transplants/","The Washington Post","2017-01-26T13:18:14-05:00","","News Alert: Scientists for the first time have created a part-human part-pig embryo — raising the possibility of interspecies organ transplants","588a3d6fcd4d746435000016","The experiment described in the journal Cell involves injecting human stem cells into the embryo of a pig then implanting the embryo in the uterus of a sow and allowing it to grow."
"['comment' 'trump' 'visit' 'mexican goods' 'sean spicer' 'import tax' 'white house press secretary' 'border wall' 'news alert' '20' 'additional details' 'tensions' 'part' 'overall tax reform plan' 'percent import tax' 'mexican president']","https://www.washingtonpost.com/world/the_americas/mexican-president-cancels-visit-to-washington-as-tensions-with-trump-administration-intensify/2017/01/26/ececc3da-e3d9-11e6-a419-eefe8eff0835_story.html","The Washington Post","2017-01-26T15:50:27-05:00","","News Alert: Border wall will be funded by 20 percent import tax on Mexican goods White House press secretary says","588a6128cd4d746435000019","The comment from Sean Spicer came hours after the Mexican president canceled his visit to Washington due to growing tensions with President Trump over the proposed border wall."
"['service’s' 'individuals' 'side-by-side' 'alert trump' 'inauguration' 'inauguration president' 'director' 'barack obama’s' 'news outlets' 'photographs' 'park service head' 'national park' 'phone' 'additional photographs' 'conversation' 'swearing-in' 'trump' 'crowds' 'inauguration’s crowd size' 'news alert' 'anger' 'account' 'claims' 'agency' 'retweet' 'knowledge' 'mall' 'michael t. reynolds']","https://www.washingtonpost.com/politics/trump-pressured-park-service-to-back-up-his-claims-about-inauguration-crowd/2017/01/26/12a38cb8-e3fc-11e6-ba11-63c4b4fb5a63_story.html","The Washington Post","2017-01-26T19:26:03-05:00","","News Alert: Trump personally pressured Park Service head to back up his claims about the inauguration’s crowd size","588a93a6cd4d746435000022","In a phone call the day after the inauguration President Trump expressed anger over a retweet sent from the National Park Service’s account and ordered Michael T. Reynolds acting director of the agency to produce additional photographs of crowds on the National Mall according to individuals with knowledge of the conversation."
"['quarter' 'tepid expansion' 'u.s.' 'administration' 'news alert' 'obama' 'alert u.s.' 'economy' 'long period' 'government data' '1.9' 'economic growth' '2011']","https://www.washingtonpost.com/news/wonk/wp/2017/01/27/u-s-economy-expanded-1-9-percent-in-fourth-quarter-2016-gdp-rises-1-6-percent/","The Washington Post","2017-01-27T08:41:13-05:00","","News Alert: U.S. economy grew 1.9 percent in fourth quarter ending worst year for economic growth since 2011","588b4dffcd4d740b82000007","The U.S. economy expanded 1.9 percent between October and December government data showed Friday morning capping off a long period of tepid expansion under the Obama administration."
"['vows ‘full evaluation' 'clearest picture' '5 million' '2016' 'news alert' 'vice president’s comments' 'election' 'rolls' 'trump' 'republicans' 'alert pence' 'shows' 'made' 'administration' '3 million' 'closed-door meeting']","https://www.washingtonpost.com/powerpost/in-private-meeting-pence-vows-full-evaluation-of-voting-rolls-over-claims-of-voting-fraud/2017/01/27/1c1fa1de-e49a-11e6-a547-5fb9411d332c_story.html","The Washington Post","2017-01-27T11:59:06-05:00","","News Alert: Pence vows ‘full evaluation of voting rolls’ in closed-door meeting with Republicans recording shows","588b7c6ccd4d740b8200000d","The vice president’s comments captured in a recording obtained by The Post give the clearest picture yet of how the Trump administration intends to investigate whether 3 million to 5 million people voted illegally in the 2016 election an unsupported claim President Trump has made."
"['mexican president' 'trump’s' 'news alert' 'relations' 'alert trump' 'phone' 'tensions' 'trip' 'enrique pena nieto' 'border wall' 'crisis']","https://www.washingtonpost.com/world/the_americas/mexico-digs-in-and-trump-lashes-back-as-border-wall-standoff-deepens/2017/01/27/7279c196-e41c-11e6-a419-eefe8eff0835_story.html","The Washington Post","2017-01-27T13:07:04-05:00","","News Alert: Trump and Mexican president speak by phone amid crisis in relations","588b8c4acd4d740b82000012","President Enrique Peña Nieto had canceled a trip to Washington scheduled for next week due to rising tensions over President Trump’s plan for a border wall."
"['reveals' 'trump' 'doubts' 'party’s' 'closed-door meeting fret' '“that’s' 'gop' 'we’re' 'private meeting' 'lawmakers' 'care' 'administration' 'republicans' 'trumpcare' 'repeal' 'lock stock' 'election' 'gop lawmakers' 'we’d' 'with repeal” rep' 'news alert' 'explicit guidance' 'barrel' 'obamacare' 'we’ll' 'years away' 'tom mcclintock' 'fellow' 'session' 'market we’ve' 'act']","https://www.washingtonpost.com/politics/behind-closed-doors-republican-lawmakers-fret-about-how-to-repeal-obamacare/2017/01/27/deabdafa-e491-11e6-a547-5fb9411d332c_story.html","The Washington Post","2017-01-27T13:52:02-05:00","","News Alert: GOP lawmakers in closed-door meeting fret about their party’s push for quick Obamacare repeal secret recording reveals","588b96ddcd4d740b82000014","The recording reveals a GOP that appears filled with doubts about how to make good on a long-standing promise to get rid of Obamacare without explicit guidance from President Trump or his administration."
"['united states' 'process' 'news alert' 'alert trump' 'entry' 'calls' 'potential refugees' 'admissions process' 'world' '120-day pause' 'seven' 'countries' 'conducts' 'refugee admissions' 'rigorous' 'administration reviews' 'executive order calls' 'executive order' '7' 'entries' 'muslim-majority']","https://www.washingtonpost.com/news/post-politics/wp/2017/01/27/trump-executive-order-calls-for-temporarily-halting-all-refugee-admissions-and-blocking-all-entries-from-7-muslim-majority-countries/","The Washington Post","2017-01-27T19:48:15-05:00","","News Alert: Trump executive order calls for temporarily halting all refugee admissions and blocking all entries from 7 Muslim-majority countries","588bea6ccd4d74365f000007","The executive order signed Friday calls for a 120-day pause on refugee admissions and a 90-day halt to all entry from seven Muslim-majority countries while the administration reviews the admissions process."
"['1968' 'open era' '23rd' 'record' 'australian open' '6-4' 'slam' 'victory' '6-3' 'williams' 'news alert' 'open-era' 'venus' 'players' 'tennis title' 'sister' 'alert serena williams']","https://www.washingtonpost.com/news/sports/wp/2017/01/28/serena-williams-defeating-sister-venus-in-australian-open-breaks-open-era-grand-slam-record/","The Washington Post","2017-01-28T05:09:14-05:00","","News Alert: Serena Williams defeating sister Venus in Australian Open breaks Open-era Grand Slam record","588c6dcecd4d74365f00000e","With her 6-4 6-3 victory the younger Williams captured her 23rd Grand Slam tennis title the most among all players since the Open era started in 1968."
"['executive order' 'immigration advocates' 'u.s.' '120' 'refugees' 'immigration order' 'directs officials' 'one' 'states' 'san francisco' 'refugee admission' 'international airport' 'family' 'refuge' 'threat' 'suspends' 'lawsuit' 'country' 'welfare' 'alert refugees' 'iraqi' 'pose' 'jfk' 'news alert' '”to ensure' 'airports challenge' 'widespread crisis' trump's 'entry' 'security']","https://www.washingtonpost.com/local/social-issues/refugees-detained-at-us-airports-challenge-trumps-executive-order/2017/01/28/e69501a2-e562-11e6-a547-5fb9411d332c_story.html","The Washington Post","2017-01-28T10:56:04-05:00","","News Alert: Refugees held at U.S. airports challenge Trump's immigration order","588cbf1bcd4d74365f000013","Two Iraqi refugees who were stopped from entering the country Friday evening at New York's JFK International Airport have filed a lawsuit challenging the president's executive order which suspends the entry of refugees for 120 days and directs officials to determine additional screening ”to ensure that those approved for refugee admission do not pose a threat to the security and welfare of the United States.”Immigration advocates say at least one family is similarly detained in San Francisco signalling what they say could be an immediate and widespread crisis for those seeking refuge in the United States."
"['kremlin' 'world leaders' 'meeting' 'putin' 'phone' 'alert trump' 'official phone conversation' 'united states' 'trump' 'call' 'russian leader' 'political ties' 'russia' 'restore' 'leaders' 'news alert' 'isis' 'possible time' 'syria kremlin' 'francois hollande' 'u.s.' germany's angela merkel 'place' 'day trump' 'need' 'staffs' 'inauguration']","https://www.washingtonpost.com/politics/trump-holds-calls-with-putin-leaders-from-europe-and-asia/2017/01/28/42728948-e574-11e6-a547-5fb9411d332c_story.html","The Washington Post","2017-01-28T15:24:34-05:00","","News Alert: Trump and Putin discuss coordinating on ISIS and Syria Kremlin says","588cfe17cd4d74365f000018","In the U.S. president's first official phone conversation with the Russian leader since Inauguration Day Trump discussed the need to restore economic and political ties between the United States and Russia."
"['executive order' 'action' 'seven' 'emergency stay' 'donnelly' 'injury' 'muslim' 'judge' 'travelers' 'risk' 'liberties' 'federal judge stays deportations' 'district court' 'deportations' 'home countries' 'news alert' 'brooklyn' 'countries' 'entry' 'trump' 'states' 'order' 'refugees' 'bad fortune' 'ban' 'u.s.' 'detention' 'effect' 'migrants' 'airports' 'union' 'york' 'ann donnelly']","https://www.washingtonpost.com/local/social-issues/refugees-detained-at-us-airports-challenge-trumps-executive-order/2017/01/28/e69501a2-e562-11e6-a547-5fb9411d332c_story.html","The Washington Post","2017-01-28T21:38:25-05:00","","News Alert: Federal judge stays deportations of travelers detained at U.S. airports after Trump order on refugees and migrants","588d55a9cd4d746bb5000004","The American Civil Liberties Union sought the action after the detention of travelers at airports in New York and beyond on Saturday a day after President Trump signed an executive order barring refugees and migrants from seven mostly Muslim countries from entry into the United States."
"['raid' 'news alert' 'administration' 'yemen' 'death' 'central command' 'three' 'service member' 'raid marks' 'additional service members' 'arabian peninsula' 'trump' 'u.s.' 'alert u.s.' 'al-qaeda']","https://www.washingtonpost.com/news/world/wp/2017/01/29/u-s-service-member-killed-in-yemen-raid-marks-first-combat-death-of-trump-administration/","The Washington Post","2017-01-29T08:44:08-05:00","","News Alert: U.S. service member killed in Yemen raid marks first combat death of Trump administration","588df1c1cd4d746bb5000016","U.S. Central Command said three additional service members were wounded in a raid Saturday against al-Qaeda in the Arabian Peninsula."
