"tags","article_url","sender","timestamp","instance_id","subject","id","top_sentence_"
"['10pm' 'berkeley' 'channel' 'news channel' 'speech' 'discusses' 'hannity' 'programming alert ann coulter' 'ann coulter']","http://video.foxnews.com/v/1241186546001/#sp=watch-live","FoxNews.com","2017-04-26T21:49:00-04:00","","PROGRAMMING ALERT: Ann Coulter appears on ‘Hannity’ at 10pm ET on Fox News Channel","59014e20cd4d7405950001e3","Ann Coulter discusses her canceled Berkeley speech on ‘Hannity’ at 10pm ET on Fox News Channel."
"['leaders' 'trump' 'white house announces' 'mexico' 'withdrawal' 'draft notice' 'let’s make' 'canada' 'nafta' 'free-trade agreement' 'renegotiate' 'landmark' 'deal us canada mexico']","http://www.foxnews.com/politics/2017/04/27/trump-agrees-to-renegotiate-nafta-with-canada-mexico-leaders.html","FoxNews.com","2017-04-26T23:17:25-04:00","","LET’S MAKE A DEAL: US Canada Mexico agree to renegotiate NAFTA","590162c8cd4d7405950001e4","The White House announces that President Trump has agreed to negotiate the landmark NAFTA free-trade agreement with the leaders of Canada and Mexico after initially preparing a draft notice of withdrawal from the deal."
"['incident' 'overbookings' 'flights' 'changes at united airline' 'that--' 'incentive' 'amount' 'distance' 'steps—it' 'substantial’ customer-service' '10000' 'passenger' 'flight' 'airlines' 'video' '9' 'passengers' '10']","http://www.foxnews.com/","FoxNews.com","2017-04-27T01:34:57-04:00","","CHANGES AT UNITED: Airline lists 10 ‘substantial’ customer-service moves","5901830fcd4d7405950001e8","United Airlines still working to distance itself from the April 9 incident where a passenger was seen on video being dragged off a flight announced Thursday that-- among other steps—it will reduce the amount of overbookings on flights and raise the incentive for voluntarily bumped passengers to $10000."
"['isis' afghanistan's nangarhar province '2' 'afghanistan' 'eastern' 'u.s.' 'troops killed in terror fight raid' 'us service members' 'pentagon confirms']","http://www.foxnews.com/","FoxNews.com","2017-04-27T10:13:13-04:00","","2 U.S. TROOPS KILLED IN TERROR FIGHT: Raid launched against ISIS in eastern Afghanistan","5901fc84cd4d7405950001ef","Two US service members killed fighting ISIS in eastern Afghanistan's Nangarhar Province Pentagon confirms."
"['wpvi' trooper's killing local media report 'trooper yesterday' 'reports fate' 'unclear' 'situation resolved' 'delaware' 'delaware standoff']","http://www.foxnews.com/us/2017/04/27/delaware-troopers-suspected-killer-surrounded-in-home-hours-after-shooting.html","FoxNews.com","2017-04-27T10:17:54-04:00","","DELAWARE STANDOFF: 'Situation resolved' with suspect in trooper's killing local media report","5901fda3cd4d7405950001f1","'Situation resolved' involving suspect who barricaded himself in Delaware home after allegedly killing trooper yesterday WPVI reports; fate of suspect unclear."
"['shot' 'gunbattle' 'delaware' 'wawa' 'home state police confirm' 'convenience store' 'man' '12' 'standoff' 'law enforcement' 'state trooper' 'trooper-killer dead shot']","http://www.foxnews.com/us/2017/04/27/delaware-standoff-over-troopers-killer-shot-dead-after-barricading-himself-in-home.html","FoxNews.com","2017-04-27T10:34:34-04:00","","TROOPER-KILLER DEAD: Shot in gunbattle with Delaware police","59020190cd4d7405950001f5","Delaware man who shot and killed state trooper outside Wawa convenience store is killed in gunbattle with law enforcement more than 12 hours after triggering standoff at his home state police confirm."
"['united airlines' 'plane settles' 'kentucky' 'teeth' 'united settles passenger' 'airline' 'flight' 'doctor' 'concussion' 'amount' 'nose']","http://www.foxnews.com/travel/2017/04/27/dragged-united-passenger-settles-with-airline-for-undisclosed-amount.html","FoxNews.com","2017-04-27T15:34:10-04:00","","UNITED SETTLES: Passenger forcibly dragged off plane settles with airline","590247c3cd4d7405950001ff","The Kentucky doctor dragged off a United Airlines flight who suffered a concussion broken nose and lost two teeth has settled with the airline for an undisclosed amount."
"['nukes' 'voters' 'percent favor' 'korea' 'korea’s' 'poll' 'military action' 'military force' 'nuclear weapons program' 'majority' 'fox news poll' '53']","http://www.foxnews.com/politics/2017/04/27/fox-news-poll-53-percent-favor-military-action-to-stop-north-korea-nukes-program.html","FoxNews.com","2017-04-27T18:08:21-04:00","","FOX NEWS POLL: 53 percent favor military action to stop North Korea nukes program","59026bdccd4d740595000206","A majority of registered voters believe it will take military force to stop North Korea’s nuclear weapons program according to the latest national Fox News Poll."
"['labor' 'senate vote' 'labor department' 'latino' 'alexander acosta' 'vote' 'acosta confirmed trump' '60-38' 'secretary' trump's 'senate confirms' 'cabinet member']","http://www.foxnews.com/","FoxNews.com","2017-04-27T18:50:52-04:00","","ACOSTA CONFIRMED: Trump pick for Secretary of Labor clears Senate vote","590275e9cd4d740595000208","The Senate confirms Alexander Acosta to lead the Labor Department in a 60-38 vote making him Trump's first Latino Cabinet member."
"['tucker' 'speech' 'campus' 'news channel' 'programming alert ann coulter' 'carlson tonight' 'california berkeley' 'university' 'ann coulter' 'recent cancellation' '8']","http://video.foxnews.com/v/1241186546001/#sp=watch-live","FoxNews.com","2017-04-27T19:56:36-04:00","","PROGRAMMING ALERT: Ann Coulter appears on 'Tucker Carlson Tonight' at 8 pm ET","59028554cd4d74698a000001","ET on Fox News Channel after the recent cancellation of a planned speech on the campus of University of California Berkeley."
"['myles garrett' 'nfl' 'texas am' 'draft' 'nfl draft cleveland browns' 'cleveland browns' 'defensive end']","http://www.foxnews.com/sports/2017/04/27/nfl-draft-cleveland-browns-take-myles-garrett-with-no-1-pick.html","FoxNews.com","2017-04-27T20:42:52-04:00","","NFL DRAFT: Cleveland Browns select Texas A&M defensive end Myles Garrett with the first pick","59029020cd4d74698a000003","The Cleveland Browns select Texas A&M defensive end Myles Garrett with the first pick of the NFL draft."
"['injection drugs' '38' 'end' 'inmate' 'kenneth williams' 'eight' 'arkansas execution fourth' 'executions' 'death row inmate' 'arkansas' 'one' '11-day span']","http://www.foxnews.com/","FoxNews.com","2017-04-28T00:45:12-04:00","","ARKANSAS EXECUTION: Fourth inmate killed in eight days","5902c8f7cd4d74698a00000d","The state scheduled eight executions over an 11-day span before one of its injection drugs expires at the end of the month."
"['fatal drugs' 'client' 'death row inmate' 'lawyer' 'kenneth williams' 'arkansas execution lawyer' 'execution' 'governor’s office' 'inmate' 'investigation' 'night' 'officials' 'lethal injection']","http://www.foxnews.com/","FoxNews.com","2017-04-28T05:18:03-04:00","","ARKANSAS EXECUTION: Lawyer for inmate wants investigation","590308dacd4d74698a000014","The lawyer for Kenneth Williams the death row inmate who was killed Thursday night by lethal injection called for an investigation after it was reported that his client lurched and convulsed after being administered the fatal drugs."
"['one-week stopgap spending bill' 'broader budget deal' 'lawmakers' 'shutdown averted congress' 'approves' 'avert' 'passes stopgap spending bill' 'government shutdown']","http://www.foxnews.com/politics/2017/04/28/house-approves-stopgap-spending-bill-to-avert-shutdown.html","FoxNews.com","2017-04-28T12:11:14-04:00","","SHUTDOWN AVERTED: Congress passes stopgap spending bill","590369a4cd4d74698a000025","Congress approves a one-week stopgap spending bill to avert a government shutdown for now giving lawmakers more time to negotiate a broader budget deal."
"['execution' 'investigation' 'aclu' 'asa hutchinson' 'execution questioned arkansas' '8' 'gov' 'arkansas' 'lethal injection protocol' 'changes' death row inmate's attorneys 'governor dismisses' 'decry' 'dismisses']","http://www.foxnews.com/us/2017/04/28/lawyer-calls-to-investigate-arkansas-execution-after-inmate-convulsed-before-dying.html","FoxNews.com","2017-04-28T12:53:54-04:00","","EXECUTION QUESTIONED: Arkansas governor dismisses calls for investigation","590373adcd4d74698a00002c","Asa Hutchinson dismisses calls for investigation or changes to lethal injection protocol after death row inmate's attorneys ACLU decry 4th execution in 8 days."
"['ballistic missile' 'korea' 'test-fires ballistic missile' 'north korea goes rogue secretive' 'test-fires' 'korean' 'local media' 'regime']","http://www.foxnews.com/","FoxNews.com","2017-04-28T17:16:08-04:00","","NORTH KOREA GOES ROGUE: Secretive regime reportedly test-fires ballistic missile","5903b11bcd4d74698a000032","North Korea test-fires another ballistic missile South Korean military tells local media."
"['trump' 'obamacare' 'dead' 'interview' 'dead’ predicts replacement' 'fox news’ martha maccallum' 'predicts' '100' 'new replacement']","http://www.foxnews.com/politics/2017/04/28/first-100-days-trump-declares-obamacare-is-dead-predicts-replacement-deal-soon.html","FoxNews.com","2017-04-28T19:31:35-04:00","","‘THE FIRST 100 DAYS’ : Trump declares ‘ObamaCare is dead’ predicts replacement soon","5903d0f4cd4d74698a000038","President Trump in an interview with Fox News’ Martha MacCallum says ‘ObamaCare is dead’ and predicts a new replacement deal could come together as early as next week."
"['100th day' '730' 'rally' '100' days as president watch trump's 'trump' 'pennsylvania']","http://video.foxnews.com/v/5416472291001","FoxNews.com","2017-04-29T19:10:20-04:00","","100 DAYS AS PRESIDENT: Watch Trump's rally in Pennsylvania live on Fox News at 7:30 pm ET","59051d5fcd4d74698a000042","100 DAYS AS PRESIDENT: Watch Trump's rally in Pennsylvania live on Fox News at 7:30 pm ET"
"['supporters' 'pennsylvania' 'touts achievements slams media' 'donald trump' 'accomplishments' beginning our fight' trump 'night' 'rally' 'media' 'raucous event']","http://www.foxnews.com/politics/2017/04/29/trump-pennsylvania-rally-president-marks-first-promises-made-and-kept-in-office.html","FoxNews.com","2017-04-29T21:33:43-04:00","","'JUST BEGINNING OUR FIGHT': Trump touts achievements slams media at packed Pennsylvania rally","59053f08cd4d74698a000044","President Donald Trump listed his administration's accomplishments called out media and rallied his supporters at a raucous event in Pennsylvania Saturday night."
"['van zandt' 'hospital' 'person' 'parts' 'henderson' 'one' 'hurt' 'night' 'deadly twister' 'texas' 'emergency personnel' 'tornado reports' 'tornado' 'killed' '1' 'counties' '50' 'canton']","http://www.foxnews.com/us/2017/04/30/texas-tornado-at-least-1-killed-nearly-50-injured-reports-say.html","FoxNews.com","2017-04-29T23:12:04-04:00","","DEADLY TWISTER: At least 1 killed nearly 50 hurt in Texas tornado reports say","59055618cd4d74698a000047","A tornado leveled parts of Van Zandt and Henderson counties in Texas Saturday night."
"['battleground' 'ros-lehtinen' 'hillary clinton' '2016' 'ileana ros-lehtinen' 're-election' 'republicans' 'florida' 'congress fox' 'congressional district –' '2018' 'republican to retire florida’s' 'presidential election' 'florida’s' 'learned']","http://www.foxnews.com/politics/2017/04/30/us-rep-ros-lehtinen-to-retire-from-congress.html","FoxNews.com","2017-04-30T13:29:27-04:00","","REPUBLICAN TO RETIRE: Florida’s Rep. Ros-Lehtinen will not seek re-election","59061effcd4d74698a00004b","Florida’s Rep. Ileana Ros-Lehtinen is retiring from Congress Fox News has learned ensuring that her South Florida congressional district – which voted for Hillary Clinton in the 2016 presidential election -- will be a battleground in 2018 for Democrats and Republicans."
"['government' 'sides' 'budget blowout gop dems' 'aisle' 'trillion-dollar spending bill' '30' 'fund' 'lawmakers' '1.07 trillion package' 'learned']","http://www.foxnews.com/","FoxNews.com","2017-04-30T21:56:28-04:00","","BUDGET BLOWOUT: GOP Dems reach deal on trillion-dollar spending bill","590695d4cd4d74698a00004f","Lawmakers from both sides of the aisle have forged a $1.07 trillion package to fund the government through Sept. 30 Fox News has learned."
"['spree police' 'eight' '8' 'apartment' 'shot' 'wounded gunman' 'city calif' 'apartment shooting' 'california' 'police authorities said' 'university' 'gunman']","http://www.foxnews.com/us/2017/05/01/eight-people-wounded-in-shooting-at-california-apartment-complex-gunman-dead.html","FoxNews.com","2017-04-30T23:46:17-04:00","","APARTMENT SHOOTING: 8 wounded gunman dead in California spree police say","5906af97cd4d74698a000057","Eight people were shot at an apartment complex pool in University City Calif. Sunday and the gunman was killed by police authorities said."
"['dallas' 'shot police' 'firefighter' 'dallas manhunt firefighter' 'gunman' '4']","http://www.foxnews.com/","FoxNews.com","2017-05-01T13:23:30-04:00","","DALLAS MANHUNT: Firefighter shot police searching for gunman Fox 4 reports","59076f1fcd4d74698a00005e","Gunman on the loose after shooting firefighter in Dallas sources tell Fox 4."
"['active' 'first-responder' 'police hunt gunman' 'gunman' 'firefighter contrary' scene' dallas active scene' city officials say 'dallas' 'hunt' 'paramedic']","http://www.foxnews.com/us/2017/05/01/dallas-firefighter-shot-police-hunting-suspect.html","FoxNews.com","2017-05-01T13:56:15-04:00","","'ACTIVE SCENE': Dallas police hunt gunman who wounded paramedic","590776d3cd4d74698a000060","Hunt for gunman in Dallas is an 'active scene' city officials say adding that the wounded first-responder is a paramedic not a firefighter contrary to earlier reports."
