"instance_id","article_url","timestamp","subject","id","top_sentence","sender","tags_"
"","https://www.wsj.com/articles/gops-health-law-repeal-plan-faces-immediate-obstacles-1500394299","2017-07-18T13:48:13-04:00","WSJ NEWS ALERT: GOP Short of Votes Needed in Effort to Repeal Health Law","596e49f0cd4d747d9d00000b","Susan Collins of Maine Shelley Moore Capito of West Virginia and Lisa Murkowski of Alaska all said they would oppose simply rolling back the ACA quickly crippling the plan by Senate Majority Leader Mitch McConnell (R. Ky.) to put Republicans on the record trying to deliver on their yearslong promise to dismantle the health law. ","WSJ.com","['trio' 'effort' 'leader' 'replacement' 'health law' 'yearslong' 'gop' 'virginia' 'mitch mcconnell' 'alaska' 'senate' 'act' 'ky' 'repeal' 'votes needed' 'lisa murkowski' 'record' 'health law senate gop leaders' 'majority' 'sens' '2010' 'hand' 'maine shelley moore capito' 'susan collins' 'care' 'short' 'r' 'senators' 'measure' 'health-care law' 'dismantle' 'aca']"
"","https://www.wsj.com/articles/discovery-communications-and-scripps-networks-in-talks-to-combine-1500416890","2017-07-18T19:28:40-04:00","WSJ NEWS ALERT: Discovery Communications and Scripps Networks in Talks to Combine","596e99bccd4d747d9d000018","Discovery Communications and Scripps Networks in Talks to Combine Discovery Communications is in talks to combine with Scripps Networks Interactive people familiar with the situation said a deal that would unite two media companies trying to chart a course in a cable TV industry being upended by digital consumption. ","WSJ.com","['tlc' 'market valuation' 'discovery communications' 'scripps networks' 'learned' 'chart' 'scripps' 'sp global market intelligence' '8.8' 'network' 'digital consumption' 'cable tv industry' 'course' 'portfolio' 'media companies' 'discovery channel animal planet' 'billion' 'hgtv cooking' 'combine discovery communications' 'namesake' 'terms' 'wsj news alert discovery communications' 'brands' 'situation said' '15 billion' 'combine' 'channel' 'scripps networks interactive']"
"","https://www.wsj.com/articles/trump-and-putin-met-for-second-time-at-g-20-white-house-says-1500419605","2017-07-18T19:47:19-04:00","WSJ NEWS ALERT: Trump and Putin Held a Second Private Talk at G-20 Dinner","596e9e23cd4d747d9d00001b","Trump and Putin Held a Second Private Talk at G-20 Dinner U.S. President Donald Trump and Russian President Vladimir Putin held a second previously undisclosed talk on the sidelines of the Group of 20 summit in Hamburg earlier this month a White House official said Tuesday. ","WSJ.com","['donald trump' 'trump' 'g-20 dinner u.s.' 'second' 'place' '20' 'leaders' 'group' 'secretary' 'wsj news alert trump' 'conversation' 'vladimir putin' 'hamburg' 'g-20 dinner' 'summit' 'sidelines' 'white house' 'putin' 'rex tillerson' 'russian president' 'important meeting..']"
"","https://www.wsj.com/articles/morgan-stanleys-earnings-revenue-beat-expectations-1500462061","2017-07-19T07:23:13-04:00","WSJ NEWS ALERT: Morgan Stanley's Earnings Revenue Beat Expectations","596f412dcd4d741703000002","Morgan Stanley's Earnings Revenue Beat Expectations Morgan Stanley said its second-quarter profit rose to $1.76 billion as the Wall Street firm wrapped up the earnings season for large U.S. banks. ","WSJ.com","['earnings season' bank's 'wall street analysts' 'second-quarter profit' morgan stanley's earnings 'billion' 'u.s.' wsj news alert morgan stanley's earnings '1.76' 'wall street firm' 'peers' 'expectations' 'shares' 'expectations morgan stanley' 'banks' 'revenue' 'earnings' '2.1 premarket']"
"","https://www.wsj.com/articles/how-a-saudi-prince-unseated-his-cousin-to-become-the-kingdoms-heir-apparent-1500473999","2017-07-19T10:50:12-04:00","WSJ NEWS ALERT: How a Saudi Prince Unseated His Cousin to Become the Kingdom's Heir Apparent","596f71c2cd4d741703000004","How a Saudi Prince Unseated His Cousin to Become the Kingdom's Heir Apparent The ascent of Saudi Arabia's Prince Mohammed bin Salman in June marked a reordering of power with profound implications for one of the world's wealthiest and most secretive countries. ","WSJ.com","['prince' saudi arabia's 'move' 'salman' 'become' 'years ago' 'shows' 'ascent' 'secretive countries' faction's 'king' 'saudi' 'unseated' '53' 'bin' 'cousin' 'profound implications' 'saud' 'one' 'succession fight' kingdom's heir apparent 'power' 'drama' 'another' 'brothers' 'throne' 'wealthiest' 'mohammed' 'inside look']"
"","https://www.wsj.com/articles/sen-john-mccain-diagnosed-with-brain-cancer-1500511475","2017-07-19T21:12:41-04:00","WSJ NEWS ALERT: Sen. John McCain Diagnosed With Brain Cancer","597003a2cd4d74170300002a","Sen. John McCain Diagnosed With Brain Cancer Sen. John McCain (R. Ariz.) who has been out this week recovering from surgery has been diagnosed with a type of brain cancer his office disclosed on Wednesday. ","WSJ.com","['brain cancer' 'john mccain' 'r' 'john mccain diagnosed' 'medical team' 'type' 'consultations' 'return' 'senate' 'ariz' 'brain cancer sen' 'surgery']"
"","https://www.wsj.com/articles/ecb-reiterates-commitment-to-bond-buying-program-1500551922","2017-07-20T09:53:56-04:00","WSJ NEWS ALERT: ECB to Discuss Future of Bond Buys in Fall","5970b60dcd4d74170300002f","Investors have been looking for further clues as to the future of the program following hints from Mr. Draghi in a speech late last month that it may be time to consider a reduction in stimulus as growth accelerates. ","WSJ.com","['stimulus' 'program' european central bank policy makers haven't 'bond buys' 'wsj news alert ecb' 'ecb' 'bond-purchase program' 'hints' 'reduction' 'clues' 'fall president' 'discuss' 'growth accelerates' 'speech' 'end' 'mr. draghi' 'future' 'mario draghi' 'investors']"
"","https://www.wsj.com/articles/jeff-sessions-says-he-to-plans-on-continuing-as-attorney-general-1500562008","2017-07-20T11:10:30-04:00","WSJ NEWS ALERT: Attorney General Sessions Plans to Stay in Post After Rebuke by Trump","5970c803cd4d741703000035","Attorney General Sessions Plans to Stay in Post After Rebuke by Trump Attorney General Jeff Sessions said he has no plans to leave the Justice Department and will wholeheartedly pursue the Trump administration's priorities despite President Donald Trump's comment in a recent interview that he regretted appointing Mr.","WSJ.com","['priorities' 'continue' 'attorney' 'rebuke' 'wholeheartedly pursue' 'kind' 'recent interview' 'work' 'mr' 'trump' 'justice' 'jeff sessions' i'm 'comment' 'sessions plans' 'department' 'press conference' 'effective way' 'justice department' donald trump's 'the work' 'sessions']"
"","https://www.wsj.com/articles/financier-anthony-scaramucci-to-be-named-white-house-communications-director-1500607948","2017-07-20T23:58:17-04:00","WSJ NEWS ALERT: Financier Anthony Scaramucci Likely to Be Named White House Communications Director","59717beccd4d745003000004","Financier Anthony Scaramucci Likely to Be Named White House Communications Director Financier Anthony Scaramucci a top donor to President Donald Trump during the campaign is expected to be named White House communications director on Friday two White House officials said. ","WSJ.com","['firm' 'top donor' 'years old' 'white house' 'george sifakis' 'financier anthony scaramucci' 'role' 'top candidate' 'communications director' 'director' 'mike dubke' 'liaison' 'founder' 'financier anthony scaramucci likely' 'communications' 'wsj news alert financier anthony scaramucci likely' 'hedge-fund' 'mr. scaramucci' 'end' 'skybridge capital' 'donald trump' 'white house officials said' 'campaign' 'white house communications director' '53']"
"","https://www.wsj.com/articles/sean-spicer-resigns-as-white-house-press-secretary-1500653457","2017-07-21T12:28:33-04:00","WSJ NEWS ALERT: Spicer Quits as White House Press Secretary Objecting to New Communications Chief","59722bb7cd4d745003000015","Spicer Quits as White House Press Secretary Objecting to New Communications Chief White House press secretary Sean Spicer resigned over objections that President Donald Trump has hired financier Anthony Scaramucci as his new communications director a White House official said. ","WSJ.com","['spicer quits' 'anthony scaramucci' 'wsj news alert spicer quits' 'donald trump' 'communications' 'financier' 'chief' 'white house communications team' 'white house press secretary' 'secretary objecting' 'white house' 'sean spicer' 'mr. spicer' 'transition' 'white house press' 'decision' 'new communications director' 'official said' 'objections']"
"","https://www.wsj.com/articles/jared-kushner-releases-details-on-previously-undisclosed-meeting-with-russian-ambassador-1500890433","2017-07-24T06:16:53-04:00","WSJ NEWS ALERT: Kushner Had Undisclosed Meeting With Russian Ambassador","5975c91bcd4d745003000046","Kushner Had Undisclosed Meeting With Russian Ambassador Jared Kushner President Donald Trump's son-in-law and a senior White House adviser released details of his contacts with Russian officials and businesspeople in the two years since Mr. Trump launched his presidential campaign in the summer of 2015 including a previously undisclosed meeting with the Russian ambassador in April 2016. ","WSJ.com","['meeting' 'presidential campaign' 'kushner' 'businesspeople' 'ambassador' 'washington d.c. wsj news alert kushner' 'details' '2016' 'mr. trump' 'hotel' 'russian ambassador' 'effective nominee--mr' 'officials' donald trump's 'senior white house adviser' 'contacts' 'mayflower' 'russian' 'summer' 'event' '2015' 'sergei kislyak' 'son-in-law' 'jared kushner' 'undisclosed meeting' party's]"
"","https://www.wsj.com/articles/china-prepares-for-a-crisis-along-north-korea-border-1500928838","2017-07-24T17:05:12-04:00","WSJ NEWS ALERT: China Prepares for a Crisis Along North Korea Border","59766124cd4d745003000062","China Prepares for a Crisis Along North Korea Border China has been bolstering defenses along its 880-mile frontier with North Korea and realigning forces in surrounding regions to prepare for a potential crisis across their border including the possibility of a U.S. military strike. ","WSJ.com","['border' korea's 'military strike' 'review' 'wsj news alert china prepares' 'nuclear weapons' 'pyongyang' 'crisis' 'coincide' 'china' 'possibility' 'pressure' 'interviews' 'beijing' 'government websites' 'warnings' 'forces' 'u.s.' 'military action' 'regions' 'korea' 'defenses' 'donald trump' 'potential crisis' 'changes' 'china prepares' 'experts' 'recent months' '880-mile frontier' 'preparations' 'rein']"
"","https://www.wsj.com/articles/michael-kors-to-buy-jimmy-choo-for-1-17-billion-in-all-cash-deal-1500965373","2017-07-25T03:18:54-04:00","WSJ NEWS ALERT: Michael Kors to Buy Jimmy Choo for $1.17 Billion","5976f0fbcd4d74500300006b","Jimmy Choo has been on the block since April when European investment fund JAB Holding said it was putting the high-end shoe maker up for sale as it looks to focus on its restaurant and coffee holdings. ","WSJ.com","['focus' 'jab holding' 'coffee holdings' '1.17 billion.' 'company' 'jimmy choo' 'restaurant' 'buy jimmy choo' '1.17' 'core market slows' 'new avenues' 'european investment fund' 'block' 'shoes' 'growth' 'focuses' 'accessories' 'wsj news alert michael kors' 'billion' 'michael kors' 'billion luxury-fashion' 'high-end shoe maker' 'handbags' 'sale']"
"","https://www.wsj.com/articles/senate-committee-subpoenas-ex-trump-campaign-chairman-paul-manafort-1500992203","2017-07-25T10:29:29-04:00","WSJ NEWS ALERT: Senate Committee Subpoenas Ex-Trump Campaign Chairman Paul Manafort","597755d8cd4d745003000071","In a joint statement Judiciary Committee Chairman Chuck Grassley (R. Iowa) and top Democrat Dianne Feinstein (D. Calif.) announced that negotiations over Paul Manafort's voluntary cooperation with the panel had reached an impasse and that he was being subpoenaed as part of the committee investigation into foreign interference in U.S. elections. ","WSJ.com","['foreign interference' donald trump's 'calif' 'd' 'r' 'committee investigation' 'u.s.' 'campaign chairman' 'senate committee' 'paul manafort' 'senate' 'part' 'democrat dianne feinstein' 'impasse' 'committee' 'negotiations' 'iowa' 'subpoena' 'committee chairman' 'subpoenas ex-trump campaign' 'chuck grassley' 'voluntary cooperation' 'joint statement' 'chairman' 'panel' 'judiciary' paul manafort's 'elections']"
"","https://www.wsj.com/articles/senate-votes-to-begin-debate-on-health-care-bill-1501009650","2017-07-25T15:18:45-04:00","WSJ NEWS ALERT: Senate Votes to Debate Health Overhaul Bill","597799a6cd4d745003000082","Senate Votes to Debate Health Overhaul Bill Senate Republicans backed a motion that allows lawmakers to launch into debate over a health-overhaul bill a significant victory for Senate Majority Leader Mitch McConnell and for President Donald Trump who stepped in to pressure Republicans after it appeared they were failing in their bid to repeal the Affordable Care Act. ","WSJ.com","['pressure' 'repeal' 'health-overhaul bill' 'tricky debate' 'final vote' 'topple' 'mitch mcconnell' 'bid' 'current health law' 'motion' 'stage' 'gop plan' 'vote' 'numerous complex amendments' 'leader' 'launch' 'senate health bill' 'debate' 'lawmakers' 'majority' 'donald trump' 'senate' 'votes' 'debate health' 'significant victory' 'overhaul bill' 'seven-year quest' 'care act']"
"","https://www.wsj.com/articles/trump-wont-say-if-he-will-fire-attorney-general-sessions-1501010025","2017-07-25T15:26:15-04:00","WSJ NEWS ALERT: Trump Won't Say if He Will Fire Attorney General Sessions","59779b5ccd4d745003000084","Trump Won't Say if He Will Fire Attorney General Sessions President Donald Trump expressed his disappointment in Attorney General Jeff Sessions and questioned the importance of Mr. ","WSJ.com","['wall' trump won't say 'mr. trump' 'sessions' 'importance' 'journal' 'great loyal thing' 'mr' i'm 'attorney' 'jeff sessions..' it's 'fire him' 'endorsement' 'jeff sessions' sessions's 'disappointment' 'street' 'interview' mr. trump's 'donald trump' 'fire attorney' wsj news alert trump won't say 'early endorsement' 'candidacy']"
"","https://www.wsj.com/articles/trump-eyes-tax-code-overhaul-with-emphasis-on-middle-class-break-1501027057","2017-07-25T20:42:10-04:00","WSJ NEWS ALERT: Trump Eyes Tax Overhaul With Emphasis on Middle-Class Break","5977e579cd4d745003000091","Trump Eyes Tax Overhaul With Emphasis on Middle-Class Break On the day the Senate moved on long-promised health-care legislation President Donald Trump signaled his next priority: overhauling the tax code to push corporate rates down and give middle-class taxpayers a break even if it means some of the wealthiest pay more. ","WSJ.com","['emphasis' 'tax code' '45-minute interview' 'wealthiest pay more' 'health-care legislation president' 'policy' 'journal' 'wsj news alert trump eyes' 'senate' 'priority overhauling' 'donald trump' 'personnel topics' 'trump eyes' 'president said' 'oval office mr. trump' 'overhaul' 'wall' 'presidential campaign' 'mr. trump' 'middle-class taxpayers' 'course' 'wealthy friends' tax'  'street' 'variety' 'mind' 'populist themes' 'middle-class' me 'i 'means' 'desk' 'tax structure' 'corporate rates' 'tax']"
"","https://www.wsj.com/articles/senate-votes-to-begin-debate-on-health-care-bill-1501009650","2017-07-25T23:21:01-04:00","WSJ NEWS ALERT: Senate Health Debate Rolls On After First Option Fails","59780aabcd4d745003000097","Senate Health Debate Rolls On After First Option Fails Senate Republicans suffered a setback in their health-care overhaul late Tuesday after a proposal replacing major portions of the Affordable Care Act failed to attract enough votes to pass hours after the party overcame a range of internal fissures to begin debate. ","WSJ.com","['senate health debate' 'aca' 'range' 'lawmakers time' 'setback' 'rolls' 'major portions' 'debate' 'party' 'craft' 'repeal' '57' 'senate' 'votes' 'senators' 'option fails' 'internal fissures' 'care' 'act' 'replacement' senate leaders' health-care options 'proposal' 'gop' 'two-year expiration date' 'health-care overhaul' '43' 'pass hours' 'separate bill' 'nine']"
"","https://www.wsj.com/articles/trump-administration-to-ban-transgender-individuals-from-serving-in-u-s-military-1501075174","2017-07-26T09:57:01-04:00","WSJ NEWS ALERT: Trump Administration to Bar Transgender Individuals from Serving in U.S. Military","59789fbdcd4d7450030000a7","Trump Administration to Bar Transgender Individuals from Serving in U.S. Military President Trump said he will bar transgender individuals from serving in the U.S. military a year after the Obama administration moved to lift such a ban. ","WSJ.com","['mr. trump' 'military president' 'ban' 'military' 'obama' 'bar' 'change' 'morning tweet' 'tremendous medical costs' 'you..' 'administration' 'wsj news alert trump' 'said our' 'disruption' 'transgender' 'transgender individuals' 'trump' 'u.s.' 'entail' 'thank' 'victory']"
