id	subject	timestamp	article_url	sender	instance_id	tags	topsentence
58e24b33cd4d745b2e0000ba	News Alert: Explosive device on subway train in St. Petersburg kills at least 10 people, according to a Russian official	2017-04-03T09:16:18-04:00	https://www.washingtonpost.com/world/europe/major-blast-rocks-metro-station-in-st-petersburg/2017/04/03/7ff73ef2-1865-11e7-8003-f55b4c1cfae2_story.html	The Washington Post		['precaution', 'russia’s', 'subway train', 'russian official', 'central st', 'antiterrorism', 'train', 'democracy dies', 'committee', 'explosive device', 'shut', 'kills', 'device', 'darkness', '10', 'st', 'alert explosive', 'dozens officials said', 'metro stations', 'petersburg', 'explosion', 'city’s', 'entire subway system', 'large explosion']	Russia’s National Antiterrorism Committee said the explosion was caused by “an unidentified explosive device.” The city’s entire subway system was shut down as a precaution.
58e28708cd4d745b2e0000c3	News Alert: Democrats secure enough votes to filibuster Gorsuch, setting the stage for Senate Republicans to enact the ‘nuclear option’	2017-04-03T13:31:21-04:00	https://www.washingtonpost.com/powerpost/senate-panel-prepares-to-consider-gorsuch-as-threat-of-filibuster-looms/2017/04/03/129bcd8c-186a-11e7-bcc2-7d1a0973e7b2_story.html	The Washington Post		['darkness', 'support', '41', 'forces', 'votes', 'pressure', 'gorsuch', 'filibuster', 'future', 'stage', 'bipartisan support', 'party', 'supreme court nominees', 'rules', 'requisite', 'setting', 'nomination', 'simple majority vote', 'senate tradition', 'neil gorsuch’s', 'senate', 'four', 'democracy dies', 'nuclear option', 'minority party', 'republicans', 'procedural roadblock']	Four more Senate Democrats confirmed they will support a filibuster of Neil Gorsuch’s nomination, giving the minority party the requisite 41 votes to maintain their procedural roadblock under pressure from Republicans.
58e299bfcd4d745b2e0000cd	News Alert: Georgetown University hires star alumnus Patrick Ewing to replace John Thompson III as men's basketball coach	2017-04-03T14:51:27-04:00	https://www.washingtonpost.com/news/sports/wp/2017/04/03/georgetown-university-hires-star-alumnus-patrick-ewing-to-replace-john-thompson-iii-as-mens-basketball-coach/	The Washington Post		['darkness', '1984', 'university hires star alumnus', 'person', 'basketball coach', 'alert georgetown', 'patrick ewing', 'lead', 'program', 'john thompson iii', 'negotiations', 'knowledge', 'ewing', 'national championship', 'player', 'democracy dies']	Ewing will take over the program he helped lead to a national championship as a player in 1984, according to a person with knowledge of the negotiations.
58e2b2d1cd4d745b2e0000d3	News Alert: The founder of Blackwater secretly met a Putin confidant in the Seychelles to create a back channel between Moscow and Trump	2017-04-03T16:38:38-04:00	https://www.washingtonpost.com/world/national-security/blackwater-founder-held-secret-seychelles-meeting-to-establish-trump-putin-back-channel/2017/04/03/95908a08-1648-11e7-ada0-1489b735b3a3_story.html	The Washington Post		\['officials', 'blackwater', 'part', 'major concessions', 'unofficial envoy', 'back channel', 'uae', 'prince', 'meeting —', 'iran', 'sanctions', 'seychelles', 'confidant', 'moscow', 'erik prince', 'trump', \donald trump's\, 'administration objective', 'arab', 'nine', 'founder', 'curtail', 'relationship', 'explore', 'syria', 'white house', 'meetings', 'effort officials said', 'putin', 'role', 'meeting', 'russia', 'arab emirates', 'u.s.', 'inauguration —', 'broker', 'emiratis', 'transition']|The UAE agreed to broker the meeting in part to explore whether Russia could be persuaded to curtail its relationship with Iran, including in Syria, a Trump administration objective that would likely require major concessions to Moscow on U.S. sanctions.	
58e2f5d2cd4d745b2e0000d6	News Alert: Sessions orders review of all police reform agreements, saying it’s necessary to ensure pacts don’t work against Trump’s goals	2017-04-03T21:24:08-04:00	https://www.washingtonpost.com/world/national-security/sessions-orders-justice-department-to-review-all-police-reform-agreements/2017/04/03/ba934058-18bd-11e7-9887-1a5314b56a08_story.html	The Washington Post		['darkness', 'attorney general', 'two-page memo', 'department’s', 'place', 'orders review', 'question', 'administration —', 'obama', 'trump’s', 'goals', 'key legacy', 'ensure pacts don’t work', 'top deputies', 'subject', 'justice', 'it’s', 'agreements', 'civil rights division', 'local police departments —', 'democracy dies', 'alert sessions', 'police reform agreements']	In a two-page memo released Monday, the attorney general said all agreements reached previously between the Justice Department’s civil rights division and local police departments — a key legacy of the Obama administration —  will be subject to review by his two top deputies, throwing into question whether some of the agreements will stay in place.
58e3169acd4d745b2e0000d9	News Alert: North Carolina, after heartbreak a year ago, beats Gonzaga, 71-65, for school's sixth NCAA title	2017-04-03T23:44:23-04:00	https://www.washingtonpost.com/news/sports/wp/2017/04/03/north-carolina-after-heartbreak-a-year-ago-beats-gonzaga-71-65-for-schools-sixth-ncaa-title/	The Washington Post		['darkness', 'title', 'tar heels', 'democracy dies', 'heartbreak', 'half', 'instant classic', '71-65', 'bulldogs', 'roy williams', 'right side', 'victory', 'carolina', 'year ago beats', 'ncaa', 'championship', 'coach', 'gonzaga']	In an instant classic, the Tar Heels battled back from a rough first half to claim victory over the Bulldogs, as Coach Roy Williams and his team that fell short of the championship a year ago were on the right side of a narrow win Monday.
58e3caf0cd4d745b2e0000f0	Politics News Alert: White House exploring controversial new tax proposals as leading proposal to raise revenue falters	2017-04-04T12:33:46-04:00	https://www.washingtonpost.com/news/wonk/wp/2017/04/04/white-house-explores-two-new-tax-ideas-a-value-added-tax-and-carbon-tax-as-leading-proposal-to-raise-revenue-falters/	The Washington Post		['process', 'tax', 'democracy dies', 'american economic policy —', 'darkness', 'tax code', 'major changes', 'trump', 'creation', 'proposal', 'part', 'revenue falters', 'broad overhaul', 'controversial new taxes —', 'person', 'major battleground', 'tax reform', 'administration', 'study', 'agenda', 'white house', 'carbon tax —', 'controversial new tax proposals', 'new options —', 'one']	The Trump administration is exploring the creation of two controversial new taxes — a value-added tax and a carbon tax — as part of a broad overhaul of the tax code, according to an administration official and one other person briefed on the process.
58e51265cd4d745b2e000106	News Alert: White House Chief Strategist Stephen Bannon no longer part of National Security Council	2017-04-05T11:50:52-04:00	https://www.washingtonpost.com/news/post-politics/wp/2017/04/05/white-house-chief-strategist-stephen-bannon-no-longer-part-of-national-security-council/	The Washington Post		\['change', 'council', 'demotion', 'part', 'senior white house', 'national security council', 'white house chief', 'strategist stephen bannon', 'national security', \he'd\, 'democracy dies', 'bannon', 'darkness']|A senior White House official said that the change is not a demotion, and that Bannon had accomplished what he'd set out to do on the National Security Council.	
58e51c72cd4d745b2e000110	Politics News Alert: Conservatives outside Congress say latest health-care reform push has foundered	2017-04-05T12:33:48-04:00	https://www.washingtonpost.com/powerpost/conservatives-outside-congress-say-latest-health-care-reform-push-has-foundered/2017/04/05/01435d36-1a11-11e7-855e-4824bbb5d748_story.html	The Washington Post		['american health', 'head', 'act', 'remarks', 'reflect', 'failure', 'moderates', 'darkness politics', 'alert conservatives', 'democracy dies', 'health-care reform', 'america', 'heritage action', 'hard-liners', 'care']	The remarks from the head of Heritage Action for America reflect a new push to blame moderates, rather than hard-liners, for the failure of the American Health Care Act last month.
58e64ad0cd4d745b2e000123	News Alert: House Intelligence Committee chairman Devin Nunes recuses himself from Russia probe	2017-04-06T10:03:55-04:00	https://www.washingtonpost.com/news/post-politics/wp/2017/04/06/house-intelligence-committee-chairman-devin-nunes-recuses-himself-from-russia-probe/	The Washington Post		['committee', 'r-tex', 'reps', 'ethics', 'r-s.c.', 'tom rooney', 'recuse', 'investigation', 'recuses', 'devin nunes', 'motivated', 'effect', 'activist groups', 'russia', 'trey gowdy', 'house', 'several', 'michael conaway', 'committee chairman', 'recusal', 'elections', 'statement', 'r-fla..', 'lead', 'russian', 'involvement', 'intelligence', 'nunes', 'assistance', 'head', 'u.s.', 'complaints', 'matter']	In a statement, Nunes said he would temporarily step aside as head of the House Intelligence Committee's ongoing investigation into Russian involvement in the U.S. elections.
58e65cf3cd4d745b2e00012d	News Alert: Senate Democrats block Gorsuch confirmation from advancing as GOP prepares to change longstanding rules for Supreme Court nominees	2017-04-06T11:20:55-04:00	https://www.washingtonpost.com/powerpost/senate-poised-for-historic-clash-over-supreme-court-nominee-neil-gorsuch/2017/04/06/40295376-1aba-11e7-855e-4824bbb5d748_story.html	The Washington Post		['majority', 'debate', 'senate', 'senate rules', 'leader', 'block', 'mitch mcconnell', 'gorsuch', '60', 'democracy dies', 'judge', 'order', 'supreme court nominees', 'neil gorsuch', 'longstanding rules', 'darkness', 'nomination', 'gop', 'simple majority vote', 'votes', 'confirmation']	News Alert: Senate Democrats block Gorsuch confirmation from advancing as GOP prepares to change longstanding rules for Supreme Court nominees
58e688f0cd4d745b2e00014b	News Alert: Don Rickles, master of the comic insult and inspiration to generations of comedians, dies at 90	2017-04-06T14:29:02-04:00	https://www.washingtonpost.com/entertainment/don-rickles-lightning-fast-launcher-of-comic-insults-dies-at-90/2017/04/06/d785d626-1af2-11e7-855e-4824bbb5d748_story.html	The Washington Post		['90', 'mr', 'story', 'alert don rickles', '1995', 'television series', 'democracy dies', 'distinctive', 'master', 'potato head', 'comic insult', 'series', 'improvisational sarcastic humor', 'influential comedians', 'dramatic actor', 'comedians', 'rickles', 'inspiration', 'voice', 'trained', 'darkness', 'films', '2010', 'one', 'popular “toy', '50', 'generations']	Trained as a dramatic actor, Rickles appeared in films and television series and was the voice of Mr.
58e6961fcd4d745b2e000152	News Alert: Trump weighing military options following chemical weapons attack in Syria	2017-04-06T15:25:11-04:00	https://www.washingtonpost.com/world/national-security/trump-weighing-military-options-following-chemical-weapons-attack-in-syria/2017/04/06/0c59603a-1ae8-11e7-9887-1a5314b56a08_story.html	The Washington Post		['officials', 'darkness', 'u.s.', 'killed', 'trump', 'actions', 'northwestern province', 'idlib', 'potential', 'underway', 'options', 'humanity.” defense secretary', 'strikes', 'jim mattis', 'wake', 'syria', 'military options', 'sight', 'children', 'military targets', 'attack', 'military action', 'white house', 'syrian', 'ground', 'chemical weapons attack', 'alert trump', 'democracy dies', 'pentagon', 'heinous act', 'process', 'discussions', 'air force', 'an affront', 'beautiful babies']	U.S. officials said the Pentagon is in the process of presenting options to the White House about potential military action against Syria in the wake of the attack, which occurred in the northwestern province of Idlib.
58e6ea00cd4d745b2e00015b	News Alert: U.S. launches missiles at Syrian military targets in first direct assault on Assad's government, responding to chemical attack	2017-04-06T21:22:50-04:00	https://www.washingtonpost.com/world/national-security/trump-weighing-military-options-following-chemical-weapons-attack-in-syria/2017/04/06/0c59603a-1ae8-11e7-9887-1a5314b56a08_story.html	The Washington Post		\['deadliest chemical assault', 'government', 'assad', 'launches missiles', 'military targets', 'action', 'garden', 'trump', 'al-assad', 'darkness', 'rose', 'northwestern', 'responsibility', 'syria', 'officials', 'air force', 'direct assault', '2013', 'civilians', 'military engagement', \assad's\, 'damage', 'alert u.s.', 'syrian', 'dozens', 'many', 'democracy dies', 'bashar', 'children', 'attack', 'punish', 'chemical attack', 'lines']|Officials said the action is designed to punish Syrian President Bashar al-Assad and damage the Syrian air force, which carried out an attack Tuesday that killed dozens of civilians, including children, in northwestern Syria.	
58e7880ccd4d745b2e000178	News Alert: U.S. added 98,000 jobs in March; unemployment rate dipped to 4.5 percent	2017-04-07T08:37:04-04:00	https://www.washingtonpost.com/news/wonk/wp/2017/04/07/u-s-added-98000-jobs-in-march-unemployment-rate-dipped-to-4-5-percent/	The Washington Post		['labor market', 'accelerator', 'fed', 'federal reserve', '98000', 'alert u.s.', 'momentum', '4.5', 'democracy dies', 'economy', 'jobs', 'government', 'u.s.', '15', 'main interest rate', 'new government data', 'ultra-low levels', 'strength', 'darkness', 'interest rates', 'recession', 'private sector', 'recent months', 'eight', 'foot', 'unemployment rate']	The strength of the U.S. economy in recent months has helped persuade the Federal Reserve to continue taking its foot off the accelerator by gradually raising interest rates from the ultra-low levels of the recession.
58e796b5cd4d745b2e000184	News Alert: Hiring slowed in March as U.S. employers added only 98,000 jobs while unemployment dipped to 4.5 percent [Corrected]	2017-04-07T09:39:53-04:00	https://www.washingtonpost.com/news/wonk/wp/2017/04/07/u-s-added-98000-jobs-in-march-unemployment-rate-dipped-to-4-5-percent/	The Washington Post		['estimates', 'employers', 'month before', 'winter storms', 'unemployment', 'democracy dies', '98000', 'economic activity', 'labor department', 'percent corrected', 'darkness', 'u.s.', 'job creation', 'total', '4.5', '38000', 'labor market', 'momentum', 'jobs']	News Alert: Hiring slowed in March as U.S. employers added only 98,000 jobs while unemployment dipped to 4.5 percent [Corrected]
58e79e4bcd4d745b2e00018b	News Alert: At least 2 dead after truck crashes into Stockholm department store in incident Swedish prime minister calls likely terror attack	2017-04-07T10:12:02-04:00	https://www.washingtonpost.com/world/truck-crashes-into-department-store-in-stockholm-casualties-reported/2017/04/07/7942822c-1b96-11e7-bcc2-7d1a0973e7b2_story.html	The Washington Post		['street', 'department store —', '2', 'stockholm', 'prime minister calls', 'truck crashes', 'darkness', 'hundreds', 'incident', 'department store', 'democracy dies', 'images', 'swedish', 'main station —', 'center', 'trains', 'likely terror attack', 'city', 'crash', 'social media', 'halted', 'civilians']	News Alert: At least 2 dead after truck crashes into Stockholm department store in incident Swedish prime minister calls likely terror attack
58e7b581cd4d745b2e000195	News Alert: Neil Gorsuch confirmed as Supreme Court justice, capping year-long fight by Republicans to restore conservative tilt of the court	2017-04-07T11:51:19-04:00	https://www.washingtonpost.com/powerpost/senate-set-to-confirm-neil-gorsuch-to-supreme-court/2017/04/07/da3cd738-1b89-11e7-9887-1a5314b56a08_story.html	The Washington Post		['year-long fight', 'senate', 'darkness', 'justice', 'majority', 'leader', 'antonin scalia', 'judge', 'conservative tilt', 'restore', 'neil gorsuch', 'major victory', 'confirmation', 'significant accomplishment', 'democracy dies', 'sworn', 'nominate', 'trump', 'nominee', '49', '2016', 'mitch mcconnell', 'conservative jurist', '113th', 'barack obama’s', 'alert neil gorsuch', 'supreme court justice', 'seat', 'court']	It is also a significant accomplishment for Senate Majority Leader Mitch McConnell, who refused to consider President Barack Obama’s nominee after Justice Antonin Scalia died in February 2016, leaving the seat open for Trump to nominate a conservative jurist.
58ea35c8cd4d745b2e0001b9	News Alert: ISIS claims responsibility for blasts at 2 Egyptian churches, killing at least 36 in the latest attacks against Coptic Christians	2017-04-09T09:23:07-04:00	https://www.washingtonpost.com/world/blasts-rocks-egypt-church-killing-at-least-13-and-injuring-scores/2017/04/09/089122a2-1d00-11e7-be2a-3a1fb24d4671_story.html	The Washington Post		['unknown', 'egyptian', 'blast', 'attacks', '36', 'pope francis', 'church', 'three', 'fate', 'coptic christians', 'palm', 'state television', 'alert isis', 'cairo', 'egypt’s coptic church pope tawadros ii', 'blasts', '21', 'service', 'hours later', 'weeks', 'bomb police said', 'northern city', '9.30', 'pews', 'george’s church', 'mass', 'churches', '2', 'miles', 'saint mark’s', 'tanta', 'claims responsibility', 'head', 'darkness', 'a.m.', 'alexandria', 'less', 'egypt', 'democracy dies', '80', 'st']	The first blast in Tanta, 80 miles north of Cairo, unfolded around 9.30 a.m., during a Palm Sunday service at St. George’s Church.
58eb8856cd4d745b2e0001cc	News Alert: Neil Gorsuch takes oath to be 113th Supreme Court justice	2017-04-10T09:26:55-04:00	https://www.washingtonpost.com/politics/courts_law/gorsuch-to-be-sworn-in-to-supreme-court-today-in-two-ceremonies/2017/04/10/9ac361fe-1ddb-11e7-ad74-3a742a6e93a7_story.html	The Washington Post		['private ceremony', 'john g. roberts jr.', '49-year-old justice', 'white house ceremony', 'thrust', 'grand room', '11', '17', 'round', 'supreme court justice', 'oath', '113th', 'constitutional oath', 'court', 'oral arguments', 'alert neil gorsuch', 'term ends', 'court’s term', 'final weeks', 'chief justice', 'term', 'gorsuch']	Chief Justice John G. Roberts Jr. administered the constitutional oath at a private ceremony in a grand room inside the Supreme Court.
58ebd877cd4d745b2e0001e4	News Alert: Post reporter David Fahrenthold wins Pulitzer Prize for stories about Donald Trump’s charitable giving	2017-04-10T15:09:19-04:00	https://www.washingtonpost.com/graphics/2017/pulitzer-prize-winner-and-finalists-2017/	The Washington Post		\['1 million', 'donald trump', 'democracy dies', '–', \illusions he'd created\, 'effort', 'hampshire', 'fahrenthold’s', '2005', 'start', 'veterans', 'post reporter', 'primary', 'crude comments', \he'd\, 'philanthropy', 'fahrenthold', '6', 'reporting', 'article', 'david fahrenthold', 'money', 'lifetime', 'donald trump’s', 'access', 'darkness', 'interview', 'candidate', 'pulitzer', 'work', 'portion', 'trump', 'one', 'stories', 'hollywood', \trump's\, 'women', 'prize']|Fahrenthold’s work, including an article disclosing that Trump had made crude comments and bragged about groping women during an unaired portion of an interview on “Access Hollywood” in 2005, was honored with the Pulitzer Prize for National Reporting.	
58ec05c4cd4d740595000002	News Alert: Alabama governor resigns, pleads guilty to charges tied to allegations he tried to cover up affair with a top aide	2017-04-10T18:22:42-04:00	https://www.washingtonpost.com/news/post-politics/wp/2017/04/10/alabama-governor-resigns-pleads-guilty-to-charges-tied-to-allegations-he-tried-to-cover-up-affair-with-a-top-aide/	The Washington Post		['gov', 'public resources', 'impeachment hearings', 'democracy dies', 'one', 'bentley', 'ethics violations', 'robert bentley', 'personal use', 'allegations', 'attorney general office', 'governor resigns', 'alert alabama', 'r', 'major contribution report', 'misdemeanor charges', 'state lawmakers', 'darkness', 'conceal', 'top aide', 'campaign', 'campaign contributions']	According to the state's attorney general office, Bentley pleaded guilty to two misdemeanor charges related to covering up the alleged affair, one for failing to file a major contribution report and another for knowingly converting campaign contributions to personal use.
58ec1629cd4d74059500000f	News Alert: An 8-year-old student has died after being wounded in a suspected murder-suicide in a San Bernardino, Calif., elementary school	2017-04-10T19:32:34-04:00	https://www.washingtonpost.com/news/post-nation/wp/2017/04/10/at-least-two-students-hospitalized-after-shooting-at-san-bernardino-elementary-school-police-say/	The Washington Post		['classroom', 'san bernardino calif', 'husband', '8-year-old student', 'democracy dies', 'elementary school', 'school', 'local hospital', 'nine-year-old child', 'died police said', 'darkness', 'north park', '8-year-old boy', 'stable condition', 'murder-suicide', 'gunshot wound police said', 'teacher']	A teacher was killed inside a classroom at North Park Elementary School, and her estranged husband died of a self-inflicted gunshot wound, police said.
58ed6516cd4d740595000028	News Alert: The FBI obtained a secret court order last summer to monitor Trump adviser Carter Page in a probe of the campaign’s Russia ties	2017-04-11T19:21:46-04:00	https://www.washingtonpost.com/world/national-security/fbi-obtained-fisa-warrant-to-monitor-former-trump-adviser-carter-page/2017/04/11/620192ea-1e0e-11e7-ad74-3a742a6e93a7_story.html	The Washington Post		['trump', 'ties', 'carter page', 'intelligence surveillance court', 'sensitive national security cases —', 'foreign policy adviser', 'adviser', 'russian', 'oversees', 'campaign', 'evidence', 'government’s application', 'campaign adviser', 'secret court order', 'summer', 'russian government', 'presidential campaign', 'campaign spokeswomen', 'page', 'campaign’s', 'moscow', 'touch', 'fbi', 'investigators’ basis', '2016', 'court order —', 'clandestine intelligence activities', 'russia', 'agents', 'page’s', 'nation’s', 'reason', 'behalf', 'role', 'communications officials said', 'order', 'agent', 'monitor']	This is the first evidence that the FBI had reason to believe during the 2016 presidential campaign that a Trump campaign adviser was in touch with Russian agents.
58ed9717cd4d74059500002d	Politics News Alert: Republican wins the special election in Kansas to replace CIA Director Mike Pompeo	2017-04-11T22:55:06-04:00	https://www.washingtonpost.com/powerpost/republican-in-kansas-pulls-ahead-in-race-for-us-house-seat/2017/04/11/cde8126e-1ecb-11e7-ad74-3a742a6e93a7_story.html	The Washington Post		['district', 'lawmakers', 'final weekend', 'cia', 'race', 'democracy dies', 'darkness', 'open seats', 'administration', 'estes', 'state treasurer', 'alert republican', 'national gop campaign arm spending 100000', 'trump', 'republican ron estes', 'dampen', 'director', 'special election', 'gop’s', 'wichita kan', 'mike pompeo', 'democrat james thompson', 'calls', 'three', 'kansas']	The GOP’s win is likely to dampen Democratic hopes of capturing the three other open seats created when Trump plucked Republican lawmakers from Congress to fill his administration.
58ee4a57cd4d740595000038	News Alert: Russian President Vladimir Putin meets with Secretary of State Rex Tillerson amid Syria tensions	2017-04-12T11:39:48-04:00	https://www.washingtonpost.com/world/europe/tillerson-faces-tough-line-from-russia-over-support-for-syrian-leader-assad/2017/04/12/918985f2-1f19-11e7-a0a7-8b2a45e3dc84_story.html	The Washington Post		['syria', 'democracy dies', 'officials', 'assertion', 'signals', 'al-assad', 'bend', 'tillerson', 'rex tillerson', 'tensions', 'russian president', 'bashar', 'secretary', 'knowledge', 'russia', 'syrian', 'chemical attack —', 'u.s.', 'putin', 'vladimir putin', 'move', 'support', 'demands', 'ultimatums', 'denies', 'moscow', 'darkness', 'face-to-face dialogue']	The move comes after U.S. officials suggested Russia could have had advance knowledge of the Syrian chemical attack — an assertion Moscow denies.
